timestamp,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air,sensor_SD,note,sensor_note,Coord_X_m,Coord_Y_m,Coord_Z_m,Position_HumanReadable,sensor,UTCI_approx,UTCI_comfortable,UTCI_stressRange
2019-09-21 08:35:00+00:00,4.416644096600001,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.024,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 08:40:00+00:00,4.35799860925,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.035,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 08:45:00+00:00,4.4619890214,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.04,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 08:50:00+00:00,4.3310608864999995,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.04,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 08:55:00+00:00,4.4157461168,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.027999999999999997,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:00:00+00:00,4.4325820924,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.030000000000000006,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:05:00+00:00,4.36248826975,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.015,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 09:10:00+00:00,4.4853348732,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.034,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:15:00+00:00,4.3052457572500025,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.025,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 09:20:00+00:00,4.4866817476000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.04,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:25:00+00:00,4.4799473764,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.046,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:30:00+00:00,4.32095944875,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.025,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 09:35:00+00:00,4.4759067536,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.034,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:40:00+00:00,4.488477588,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.037500000000000006,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 09:45:00+00:00,4.440438842800001,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.024,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:50:00+00:00,4.3809516908,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.036000000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 09:55:00+00:00,4.459295153499999,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0325,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 10:00:00+00:00,4.4233783722,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.03,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:05:00+00:00,4.3641717435,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.022500000000000003,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 10:10:00+00:00,4.4824166298,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.026000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:15:00+00:00,4.332912922,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.024,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:20:00+00:00,4.3891451360000024,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.025,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 10:25:00+00:00,4.4588462832,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.046,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:30:00+00:00,4.316469788500002,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0325,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 10:35:00+00:00,4.5014973642000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.018000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:40:00+00:00,4.456376934,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.022,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:45:00+00:00,4.3504225015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0125,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 10:50:00+00:00,4.4184398652,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 10:55:00+00:00,4.404297590250001,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.025,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 11:00:00+00:00,4.3627686500000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.042,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:05:00+00:00,4.4887021066,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.027999999999999997,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:10:00+00:00,4.3088935615,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.02,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 11:15:00+00:00,4.4810698512,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.012,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:20:00+00:00,4.4705191850000014,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0275,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 11:25:00+00:00,4.3638913156,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.032,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:30:00+00:00,4.4170929910000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.03,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:35:00+00:00,4.457611680249999,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0325,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 11:40:00+00:00,4.4117053986000005,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.034,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:45:00+00:00,4.49801802625,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0275,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 11:50:00+00:00,4.4711925506,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.018000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 11:55:00+00:00,4.3351578714,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.032,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:00:00+00:00,4.41019022475,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0325,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 12:05:00+00:00,4.4794983864,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.022000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:10:00+00:00,4.333867073,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.035,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 12:15:00+00:00,4.401828288999999,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.018000000000000002,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:20:00+00:00,4.4316843034,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.034,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:25:00+00:00,4.3936347960000015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.025,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 12:30:00+00:00,4.4774780276,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.04,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:35:00+00:00,4.394757151249999,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.03,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 12:40:00+00:00,4.482416629599999,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.024,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:45:00+00:00,4.4797228814,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.032,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 12:50:00+00:00,4.46125948425,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.055,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 12:55:00+00:00,4.3971142768,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:00:00+00:00,4.4152411225,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.027500000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 13:05:00+00:00,4.4797228814,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:10:00+00:00,4.3376270294,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.044,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:15:00+00:00,4.4918448925,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.035,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 13:20:00+00:00,4.3739927292,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.038,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:25:00+00:00,4.3565956357500015,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0475,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 13:30:00+00:00,4.4305618288,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.05,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:35:00+00:00,4.3338109018000015,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.048,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:40:00+00:00,4.39503777025,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.0575,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 13:45:00+00:00,4.4777027132,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.036000000000000004,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 13:50:00+00:00,4.33302521725,28.09,31.69,102.3,-117.48,686.0,1119.0,794.0,30.01,30.33,-98.0,-99.0,0.0,-99.0,0.04,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.063895302194787,False,1
2019-09-21 13:55:00+00:00,4.4238273622,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.048,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
2019-09-21 14:00:00+00:00,4.4821922304,28.09,31.690000000000005,102.3,-117.48,686.0,1119.0,794.0,30.01,30.329999999999995,-98.0,-99.0,0.0,-99.0,0.05800000000000001,protoCBAS-G,moved sensors A on bridge LTE by Haley (new)  D in Lynq loft,"protoCBAS-A, protoCBAS-D, protoCBAS-G",17.7,33.2,0.9,Hailey's cubicle (ground floor),\protoCBAS-G,26.06389530219478,False,1
